"date","year","month","US_Supply","ECB_Supply","US_EPU","ECB_EPU","hist_rate","FDI_Euro area_EMU","FDI_United States_USA","GDP_Euro area_EMU","GDP_United States_USA","Infl_Euro area_EMU","Infl_United States_USA","BOP_Euro area_EMU","BOP_United States_USA","UnEmp_Euro area_EMU","UnEmp_United States_USA","HI_Eurozone","HI_USA"
2019-05-02,NA,NA,NA,NA,NA,NA,1.1175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-03,NA,NA,NA,NA,NA,NA,1.1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-04,NA,NA,NA,NA,NA,NA,1.1212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-06,NA,NA,NA,NA,NA,NA,1.1201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-07,NA,NA,NA,NA,NA,NA,1.1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-08,NA,NA,NA,NA,NA,NA,1.1199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-09,NA,NA,NA,NA,NA,NA,1.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-10,NA,NA,NA,NA,NA,NA,1.1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-11,NA,NA,NA,NA,NA,NA,1.1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-13,NA,NA,NA,NA,NA,NA,1.1232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-14,NA,NA,NA,NA,NA,NA,1.1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-15,NA,NA,NA,NA,NA,NA,1.1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-16,NA,NA,NA,NA,NA,NA,1.1173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-17,NA,NA,NA,NA,NA,NA,1.1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-18,NA,NA,NA,NA,NA,NA,1.1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-20,NA,NA,NA,NA,NA,NA,1.1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-21,NA,NA,NA,NA,NA,NA,1.1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-22,NA,NA,NA,NA,NA,NA,1.1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-23,NA,NA,NA,NA,NA,NA,1.1182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-24,NA,NA,NA,NA,NA,NA,1.1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-25,NA,NA,NA,NA,NA,NA,1.1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-27,NA,NA,NA,NA,NA,NA,1.1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-28,NA,NA,NA,NA,NA,NA,1.1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-29,NA,NA,NA,NA,NA,NA,1.1137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-30,NA,NA,NA,NA,NA,NA,1.1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-31,NA,NA,NA,NA,NA,NA,1.1198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-03,NA,NA,NA,NA,NA,NA,1.1245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-04,NA,NA,NA,NA,NA,NA,1.1253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-05,NA,NA,NA,NA,NA,NA,1.1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-06,NA,NA,NA,NA,NA,NA,1.1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-07,NA,NA,NA,NA,NA,NA,1.1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-08,NA,NA,NA,NA,NA,NA,1.1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-10,NA,NA,NA,NA,NA,NA,1.1314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-11,NA,NA,NA,NA,NA,NA,1.1328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-12,NA,NA,NA,NA,NA,NA,1.1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-13,NA,NA,NA,NA,NA,NA,1.1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-14,NA,NA,NA,NA,NA,NA,1.1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-15,NA,NA,NA,NA,NA,NA,1.1237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,NA,NA,NA,NA,NA,NA,1.1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-18,NA,NA,NA,NA,NA,NA,1.1196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-19,NA,NA,NA,NA,NA,NA,1.1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-20,NA,NA,NA,NA,NA,NA,1.1293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-21,NA,NA,NA,NA,NA,NA,1.1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-22,NA,NA,NA,NA,NA,NA,1.1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-24,NA,NA,NA,NA,NA,NA,1.1399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-25,NA,NA,NA,NA,NA,NA,1.1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-26,NA,NA,NA,NA,NA,NA,1.1374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-27,NA,NA,NA,NA,NA,NA,1.1369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-28,NA,NA,NA,NA,NA,NA,1.1389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-29,NA,NA,NA,NA,NA,NA,1.1389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-02,NA,NA,NA,NA,NA,NA,1.1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-03,NA,NA,NA,NA,NA,NA,1.1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-04,NA,NA,NA,NA,NA,NA,1.1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-05,NA,NA,NA,NA,NA,NA,1.1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-06,NA,NA,NA,NA,NA,NA,1.1232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-08,NA,NA,NA,NA,NA,NA,1.1217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-09,NA,NA,NA,NA,NA,NA,1.1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-10,NA,NA,NA,NA,NA,NA,1.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-11,NA,NA,NA,NA,NA,NA,1.1257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-12,NA,NA,NA,NA,NA,NA,1.1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-13,NA,NA,NA,NA,NA,NA,1.1288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-15,NA,NA,NA,NA,NA,NA,1.1262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-16,NA,NA,NA,NA,NA,NA,1.1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-17,NA,NA,NA,NA,NA,NA,1.1227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-18,NA,NA,NA,NA,NA,NA,1.1249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-19,NA,NA,NA,NA,NA,NA,1.1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-20,NA,NA,NA,NA,NA,NA,1.1233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-22,NA,NA,NA,NA,NA,NA,1.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-23,NA,NA,NA,NA,NA,NA,1.1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-24,NA,NA,NA,NA,NA,NA,1.1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-25,NA,NA,NA,NA,NA,NA,1.1147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-26,NA,NA,NA,NA,NA,NA,1.1148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-27,NA,NA,NA,NA,NA,NA,1.1148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-29,NA,NA,NA,NA,NA,NA,1.1147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-30,NA,NA,NA,NA,NA,NA,1.1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-31,NA,NA,NA,NA,NA,NA,1.1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-02,NA,NA,NA,NA,NA,NA,1.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-03,NA,NA,NA,NA,NA,NA,1.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-05,NA,NA,NA,NA,NA,NA,1.1225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06,NA,NA,NA,NA,NA,NA,1.1202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,NA,NA,NA,NA,NA,NA,1.1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-08,NA,NA,NA,NA,NA,NA,1.1187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-09,NA,NA,NA,NA,NA,NA,1.1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-10,NA,NA,NA,NA,NA,NA,1.1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-12,NA,NA,NA,NA,NA,NA,1.1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-13,NA,NA,NA,NA,NA,NA,1.1174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-14,NA,NA,NA,NA,NA,NA,1.1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-15,NA,NA,NA,NA,NA,NA,1.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-16,NA,NA,NA,NA,NA,NA,1.1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-17,NA,NA,NA,NA,NA,NA,1.1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-19,NA,NA,NA,NA,NA,NA,1.1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-20,NA,NA,NA,NA,NA,NA,1.1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-21,NA,NA,NA,NA,NA,NA,1.1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-22,NA,NA,NA,NA,NA,NA,1.1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-23,NA,NA,NA,NA,NA,NA,1.1241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-24,NA,NA,NA,NA,NA,NA,1.1241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-26,NA,NA,NA,NA,NA,NA,1.1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-27,NA,NA,NA,NA,NA,NA,1.1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-28,NA,NA,NA,NA,NA,NA,1.1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-29,NA,NA,NA,NA,NA,NA,1.1058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-30,NA,NA,NA,NA,NA,NA,1.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-31,NA,NA,NA,NA,NA,NA,1.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-02,NA,NA,NA,NA,NA,NA,1.0967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-03,NA,NA,NA,NA,NA,NA,1.0971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-04,NA,NA,NA,NA,NA,NA,1.1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-05,NA,NA,NA,NA,NA,NA,1.1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-06,NA,NA,NA,NA,NA,NA,1.1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-07,NA,NA,NA,NA,NA,NA,1.1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-09,NA,NA,NA,NA,NA,NA,1.1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-10,NA,NA,NA,NA,NA,NA,1.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-11,NA,NA,NA,NA,NA,NA,1.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-12,NA,NA,NA,NA,NA,NA,1.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-13,NA,NA,NA,NA,NA,NA,1.1156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-14,NA,NA,NA,NA,NA,NA,1.1156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-16,NA,NA,NA,NA,NA,NA,1.1006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-17,NA,NA,NA,NA,NA,NA,1.1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-18,NA,NA,NA,NA,NA,NA,1.1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-19,NA,NA,NA,NA,NA,NA,1.1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-20,NA,NA,NA,NA,NA,NA,1.1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-21,NA,NA,NA,NA,NA,NA,1.1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-23,NA,NA,NA,NA,NA,NA,1.0996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-24,NA,NA,NA,NA,NA,NA,1.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-25,NA,NA,NA,NA,NA,NA,1.0949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-26,NA,NA,NA,NA,NA,NA,1.0921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-27,NA,NA,NA,NA,NA,NA,1.0941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-28,NA,NA,NA,NA,NA,NA,1.0941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-30,NA,NA,NA,NA,NA,NA,1.0899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-02,NA,NA,NA,NA,NA,NA,1.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-03,NA,NA,NA,NA,NA,NA,1.0972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-04,NA,NA,NA,NA,NA,NA,1.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-05,NA,NA,NA,NA,NA,NA,1.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-07,NA,NA,NA,NA,NA,NA,1.0972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-08,NA,NA,NA,NA,NA,NA,1.0959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-09,NA,NA,NA,NA,NA,NA,1.0985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-10,NA,NA,NA,NA,NA,NA,1.1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-11,NA,NA,NA,NA,NA,NA,1.1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-12,NA,NA,NA,NA,NA,NA,1.1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-14,NA,NA,NA,NA,NA,NA,1.1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-15,NA,NA,NA,NA,NA,NA,1.1034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-16,NA,NA,NA,NA,NA,NA,1.1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-17,NA,NA,NA,NA,NA,NA,1.1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-18,NA,NA,NA,NA,NA,NA,1.1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-19,NA,NA,NA,NA,NA,NA,1.1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-21,NA,NA,NA,NA,NA,NA,1.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-22,NA,NA,NA,NA,NA,NA,1.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-23,NA,NA,NA,NA,NA,NA,1.1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-24,NA,NA,NA,NA,NA,NA,1.1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-25,NA,NA,NA,NA,NA,NA,1.1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-26,NA,NA,NA,NA,NA,NA,1.1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-28,NA,NA,NA,NA,NA,NA,1.1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-29,NA,NA,NA,NA,NA,NA,1.1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-30,NA,NA,NA,NA,NA,NA,1.1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-31,NA,NA,NA,NA,NA,NA,1.1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-02,NA,NA,NA,NA,NA,NA,1.1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,NA,NA,NA,NA,NA,NA,1.1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-05,NA,NA,NA,NA,NA,NA,1.1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-06,NA,NA,NA,NA,NA,NA,1.1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-07,NA,NA,NA,NA,NA,NA,1.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-08,NA,NA,NA,NA,NA,NA,1.1019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-09,NA,NA,NA,NA,NA,NA,1.1019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-11,NA,NA,NA,NA,NA,NA,1.1032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-12,NA,NA,NA,NA,NA,NA,1.1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-13,NA,NA,NA,NA,NA,NA,1.1008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-14,NA,NA,NA,NA,NA,NA,1.1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-15,NA,NA,NA,NA,NA,NA,1.1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-16,NA,NA,NA,NA,NA,NA,1.1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-18,NA,NA,NA,NA,NA,NA,1.1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-19,NA,NA,NA,NA,NA,NA,1.1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-20,NA,NA,NA,NA,NA,NA,1.1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-21,NA,NA,NA,NA,NA,NA,1.1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-22,NA,NA,NA,NA,NA,NA,1.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-23,NA,NA,NA,NA,NA,NA,1.1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-25,NA,NA,NA,NA,NA,NA,1.1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-26,NA,NA,NA,NA,NA,NA,1.1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-27,NA,NA,NA,NA,NA,NA,1.1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-28,NA,NA,NA,NA,NA,NA,1.1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-29,NA,NA,NA,NA,NA,NA,1.1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-30,NA,NA,NA,NA,NA,NA,1.1018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,NA,NA,NA,NA,NA,NA,1.1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-03,NA,NA,NA,NA,NA,NA,1.1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-04,NA,NA,NA,NA,NA,NA,1.1076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-05,NA,NA,NA,NA,NA,NA,1.1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-06,NA,NA,NA,NA,NA,NA,1.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-07,NA,NA,NA,NA,NA,NA,1.1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-09,NA,NA,NA,NA,NA,NA,1.1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-10,NA,NA,NA,NA,NA,NA,1.1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-11,NA,NA,NA,NA,NA,NA,1.1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-12,NA,NA,NA,NA,NA,NA,1.1183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-13,NA,NA,NA,NA,NA,NA,1.1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-14,NA,NA,NA,NA,NA,NA,1.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-16,NA,NA,NA,NA,NA,NA,1.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-17,NA,NA,NA,NA,NA,NA,1.1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-18,NA,NA,NA,NA,NA,NA,1.1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-19,NA,NA,NA,NA,NA,NA,1.1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-20,NA,NA,NA,NA,NA,NA,1.1078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-21,NA,NA,NA,NA,NA,NA,1.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-23,NA,NA,NA,NA,NA,NA,1.1091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-24,NA,NA,NA,NA,NA,NA,1.1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-25,NA,NA,NA,NA,NA,NA,1.1092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-26,NA,NA,NA,NA,NA,NA,1.1096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-27,NA,NA,NA,NA,NA,NA,1.1173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-28,NA,NA,NA,NA,NA,NA,1.1175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-30,NA,NA,NA,NA,NA,NA,1.1202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-31,NA,NA,NA,NA,NA,NA,1.1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-02,NA,NA,NA,NA,NA,NA,1.1172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-03,NA,NA,NA,NA,NA,NA,1.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-04,NA,NA,NA,NA,NA,NA,1.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-06,NA,NA,NA,NA,NA,NA,1.1196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-07,NA,NA,NA,NA,NA,NA,1.1146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
